Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_308.jpg;0;1;0;1.912636;101.7423;88.0411;1.344834;51.18285;-0.001516613
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_349.jpg;0;1;0;1.940214;101.7917;88.10204;1.375962;51.1861;-0.00340052
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_390.jpg;0;1;0;1.974927;101.8412;88.16304;1.324478;51.17048;-0.001320607
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_430.jpg;0;1;0;2.010002;101.8916;88.22513;1.279694;51.15888;-0.0006411304
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_491.jpg;0;1;0;2.054363;101.969;88.3205;1.252706;51.14573;-0.000597304
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_550.jpg;0;1;0;2.097809;102.0486;88.41843;1.266529;51.13259;-0.0006436625
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_610.jpg;0;1;0;2.141237;102.1301;88.51875;1.309633;51.11776;-0.00109824
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_652.jpg;0;1;0;2.169378;102.1853;88.58661;1.32815;51.1104;-0.001242868
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_711.jpg;0;1;0;2.214537;102.2691;88.68973;1.326652;51.09732;-0.001245696
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_751.jpg;0;1;0;2.244545;102.3259;88.75946;1.312846;51.08682;-0.00118711
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_793.jpg;0;1;0;2.275084;102.3836;88.83032;1.314057;51.07915;-0.0007000384
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_853.jpg;0;1;0;2.317659;102.4715;88.93831;1.322574;51.06379;-0.001247322
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_893.jpg;0;1;0;2.3462;102.531;89.01135;1.322766;51.05618;-0.001252259
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_953.jpg;0;0.8864174;0;2.389733;102.6216;89.12257;1.324816;51.04445;-0.00127265
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_55_993.jpg;0;0.7581077;0;2.414305;102.6828;89.19756;1.320333;51.0383;-0.001259544
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_054.jpg;0;0.5818036;0;2.443324;102.7754;89.31113;1.314311;51.0276;-0.0006819176
